appid,name_x,label_dead,label_dead_binary,avg_players_median_6m,months_used,min_months_required,min_months_ok,first_month_in_window,last_month,name_y,type,is_free,required_age,release_date,coming_soon,developers,publishers,categories,genres,tags,windows,mac,linux,initial_price,final_price,discount_percent,metacritic_score,recommendations_total,achievements_total,supported_languages,pc_min_requirements,controller_support,has_dlc,dlc_count,crawl_timestamp,crawl_status
2210,Quake 4,Dead,1,14.69,6,3,True,2025-02-01,2025-07-01,Quake 4,game,False,18.0,"18 Oct, 2005",False,"RavenSoft, id Software",Bethesda Softworks,Action,Action,"FPS, Action, Shooter, Sci-fi, Gore, Horror, Singleplayer, Multiplayer, Classic, First-Person, Fast-Paced, Dark, Atmospheric, Arena Shooter, Violent, Aliens, Boomer Shooter, Adventure, Moddable, Retro",True,False,False,₪64.99,₪64.99,0.0,81.0,58.0,0.0,English,"Operating System:Windows® XPProcessor:Intel® Pentium® 4 2.0 GHz or AMD® Athlon® XP 2000+ processor or higherMemory:512MB RAMHard Disk Space:2.8GB of uncompressed free hard disk space (plus 400MB for Windows® swap file)Video:100% DirectX® 9.0c compatible 64MB 3D hardware accelerated video card requiredSound:100% DirectX® 9.0c compatible 16-bit sound card and latest driversDirectX® Version:9.0c*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:42:14.796652,success
2270,Wolfenstein 3D,Dead,1,14.65,6,3,True,2025-02-01,2025-07-01,Wolfenstein 3D,game,False,0.0,"3 Aug, 1994",False,id Software,Bethesda Softworks,Action,Action,"FPS, Retro, World War II, Action, 1990's, Singleplayer, Old School, First-Person, Shooter, Pixel Graphics, 2.5D, Classic, Moddable, Gore, Difficult, War, Nostalgia, Adventure, Cult Classic, Boomer Shooter",True,False,False,₪19.99,₪19.99,0.0,,42.0,0.0,English,"Minimum:A 100% Windows XP/Vista-compatible computer system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:42:18.323517,success
2350,Quake III: Team Arena,Dead,1,2.54,6,3,True,2024-12-01,2025-07-01,Welcome to Steam,game,False,0.0,,False,,,,,,True,True,True,₪249.00,₪12.45,40.0,,0.0,0.0,,,,False,0.0,2025-08-24T19:42:31.434256,success
2360,Hexen: Beyond Heretic,Dead,1,2.61,6,3,True,2024-05-01,2024-12-01,Hexen: Beyond Heretic,game,False,0.0,"1 Oct, 1995",False,Raven Software,id Software,Action,Action,"Action, Fantasy, FPS, Shooter, Classic, First-Person, Dark Fantasy, Retro, Old School, 1990's, Dark, Boomer Shooter, Class-Based, Singleplayer, Gothic, Magic, RPG, Puzzle, Adventure, 2.5D",False,False,False,,,0.0,,11.0,0.0,English,"Minimum:A 100% Windows XP/Vista-compatible computer system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:42:34.592993,success
2370,Hexen: Deathkings of the Dark Citadel,Dead,1,1.03,6,3,True,2021-01-01,2024-05-01,Hexen: Deathkings of the Dark Citadel,game,False,0.0,"1 Jan, 1996",False,Raven Software,id Software,Action,Action,"Action, FPS, Classic, Fantasy, Shooter, Boomer Shooter, 1990's, Retro, Singleplayer, Dark Fantasy, First-Person",False,False,False,,,0.0,,213.0,0.0,English,"Minimum:A 100% Windows XP/Vista-compatible computer system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:42:37.689407,success
2390,Heretic: Shadow of the Serpent Riders,Dead,1,3.6,6,3,True,2025-02-01,2025-07-01,Heretic: Shadow of the Serpent Riders,game,False,0.0,"3 Aug, 2007",False,Raven Software,id Software,Action,Action,"Classic, FPS, Action, Fantasy, Shooter, Retro, Old School, Dark Fantasy, 1990's, Singleplayer, First-Person, Boomer Shooter, Magic, Multiplayer, Horror, Adventure, 2.5D",False,False,False,,,0.0,,1149.0,0.0,English,"Minimum:A 100% Windows 2000/XP/Vista-compatible computer system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:42:40.351021,success
2590,Alpha Prime,Dead,1,0.935,6,3,True,2021-02-01,2023-01-01,Alpha Prime,game,False,18.0,"7 Nov, 2007",False,Black Element,Bohemia Interactive,Action,Action,"Action, FPS, Sci-fi, Shooter, First-Person, Singleplayer, Gore, Violent, Difficult, Space",True,False,False,₪20.50,₪20.50,0.0,59.0,809.0,0.0,English,Supported OS:Windows® 10Processor:2.0 GHz ProcessorMemory:512 MB RAMGraphics:DirectX compatible 128 MB graphics cardDirectX Version:DirectX® 9.0cSound:DirectX compatible sound cardHard Drive:3 GB Hard Drive space,,False,0.0,2025-08-24T19:43:48.570389,success
2610,GUN,Dead,1,6.505,6,3,True,2025-02-01,2025-07-01,GUN™,game,False,0.0,"17 Nov, 2005",False,Neversoft,Activision,Action,Action,"Western, Action, Open World, Third-Person Shooter, Classic, Singleplayer, Shooter, Adventure, Atmospheric, Third Person, Story Rich, Sandbox, Gore, Violent, Cult Classic, Great Soundtrack, Bullet Time, Horses, Controller, RPG",True,False,False,₪81.00,₪81.00,0.0,76.0,23.0,0.0,English,"Minimum3D hardware accelerator card required - 100% DirectX(R) 9.0c-compliant 32 MB Hardware T&L - capable video card and the latest drivers*, English version of Microsoft(R) Windows(R) 2000/XP, Pentium(R) III 1.8 GHz or Athlon(TM) XP 1800+ or higher processor, 256 MB of RAM, 2.8 GB of uncompressed hard disk space (plus 320 MB for the Windows swap file), A 100% Windows 2000/XP-compatible computer system including:DirectX 9.0c (Included)100% DirectX 9.0c-compliant true 16-bit sound card and drivers100% Windows 2000/XP-compatible mouse, keyboard and drivers100% Windows 2000/XP-compatible gamepad (optional) (Game controller with 10 or more buttons and dual analog thumb sticks required)*Supported Chipsets for Windows 2000/XPNVIDIA® GeForce™ 3/Ti seriesNVIDIA® GeForce™ 4/Ti seriesNVIDIA® GeForce™ FX 5700 and later seriesNVIDIA® GeForce™ 6800 and laterATI® Radeon™ 8500ATI® Radeon™ 9000ATI® Radeon™ 9600ATI® Radeon™ 9800 and later*Important Note:  Some 3D accelerator cards with the chipsets listed here may not be compatible with the 3D  acceleration features utilized by GUN.  Please refer to your hardware manufacturer for 100%  DirectX 9.0c compatibility.*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:43:54.518979,success
2640,Call of Duty: United Offensive,Dead,1,25.865,6,3,True,2025-02-01,2025-07-01,Call of Duty: United Offensive,game,False,18.0,"15 Sep, 2004",False,Gray Matter Studios,Activision,Action,Action,"Action, World War II, FPS, Singleplayer, Multiplayer, Shooter, Military, Classic, Historical, War, First-Person, Violent, Atmospheric, Story Rich",True,False,False,₪81.00,₪81.00,0.0,87.0,19.0,0.0,"English, French, Italian","Minimum:Full Version of original Call of Duty, 3D hardware accelerator card required - 100% DirectX 9.0c compatible 32MB hardware T&L-capable video card and the latest drivers*, Microsoft Windows 2000/XP, Pentium III 800MHz or Athlon 800MHz processor or higher, 128MB RAM (256MB Recommended), 1150MB of uncompressed free hard disk space (plus 600MB for Windows 2000/XP swap file), 100% DirectX 9.0c compatible 16-bit sound card and latest drivers, 100% Windows 2000/XP compatible mouse, keyboard and latest drivers, DirectX 9.0c (included)Multi-player Requirements:Internet (TCP/IP) and LAN (TCP/IP) play supportedInternet play requires 56kbps (or faster) modem and latest driversLAN play requires network interface card and latest driversImportant Notice: *Some 3D accelerator cards with the chipset listed here may not be compatible with the 3D acceleration features utilized by Call of Duty United Offensive. Please refer to your hardware manufacturer for 100% DirectX 9.0c compatibility.Supported ChipsetsAll ATI Radeon cardsAll nVidia GeForce cardsMatrox Parhelia*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:44:21.078455,success
2700,RollerCoaster Tycoon 3: Platinum!,Dead,1,38.29,6,3,True,2025-02-01,2025-07-01,RollerCoaster Tycoon® 3: Platinum,game,False,0.0,"26 Oct, 2006",False,"Frontier, Aspyr (Mac)","Frontier, Aspyr (Mac)","Simulation, Strategy","Simulation, Strategy","Simulation, Management, Sandbox, Building, Strategy, Singleplayer, Economy, Classic, Real-Time with Pause, Family Friendly, Funny, Moddable, Multiplayer, City Builder, Comedy, Open World, Great Soundtrack, Casual, Free to Play, Adventure",False,False,False,,,0.0,81.0,3107.0,0.0,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Finnish, Norwegian, Swedish","Minimum:Supported OS:Windows 2000/XPProcessor:Pentium® III 733 MHz or compatible (Pentium® 4 1.2 GHz or compatible recommended)Memory:128 MB RAM; 256 MB for XP (256 MB; 384 MB for XP recommended)Graphics:Any ATI Radeon™ or GeForce™ 2 with 32MB or higher; or other video card with 32MB and hardware T&L (ATI Radeon™ 64 MB SDR or GeForce™ 2 Pro or other video card with 64 MB or more memory and hardware T&L recommended)*DirectX Version:DirectX® version 9 (included) or higherSound:Windows® 2000/XP-compatible 16-bit sound card*Hard Drive:600 MB free*Indicates device should be compatible with DirectX® version 9.0b or higher.*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:44:35.496957,success
2710,Act of War: Direct Action,Dead,1,7.785,6,3,True,2025-02-01,2025-07-01,Act of War: Direct Action,game,False,18.0,"14 Mar, 2005",False,Eugen Systems,THQ Nordic,Action,Action,"RTS, Strategy, Military, War, Action, Multiplayer, Political, Destruction, 3D, Top-Down, Real-Time, Gore, Politics, Singleplayer",True,False,False,₪10.95,₪10.95,0.0,82.0,528.0,0.0,English,"Minimum:Supported OS:Windows 2000/XPProcessor:Pentium 4 1.5 GHz or equivalent (3.0 GHz recommended)Memory:256 MB RAM (512 MB recommended)Graphics:64 MB Hardware T&L-compatible video card (256 MB recommended)Sound:DirectX® version Windows 2000/XP-compatible sound cardHard Drive:3 GB free HD space* Broadband connection required for online multiplayer play*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:44:41.616568,success
2720,ThreadSpace: Hyperbol,Dead,1,1.0,6,3,True,2024-04-01,2025-07-01,ThreadSpace: Hyperbol,game,False,0.0,"12 Jul, 2007",False,Iocaine Studios,,"Action, Indie, Strategy","Action, Indie, Strategy","Multiplayer, Action, Strategy, Real-Time, 3D, Team-Based, Indie, Space",True,False,False,₪18.50,₪18.50,0.0,,15.0,0.0,English,"Minimum:Windows 2000/XP/Vista, DirectX9.0c or higher, Graphics Accelerator with 32-bit color support (DirectX9-Supported Accelerator recommended), 1.0GHz or faster processor, 256MB of RAM, 400MB of hard disk space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:44:44.569562,success
2760,Neverwinter Nights 2: Platinum,Dead,1,9.64,6,3,True,2025-02-01,2025-07-01,Welcome to Steam,game,False,0.0,,False,,,,,,True,True,True,₪249.00,₪12.45,40.0,,0.0,0.0,,,,False,0.0,2025-08-24T19:45:05.167313,success
2770,Neverwinter Nights 2: Platinum - Map Editor,Dead,1,1.0,6,3,True,2021-05-01,2023-02-01,Welcome to Steam,game,False,0.0,,False,,,,,,True,True,True,₪249.00,₪12.45,40.0,,0.0,0.0,,,,False,0.0,2025-08-24T19:45:16.474179,success
2800,X2: The Threat,Dead,1,8.17,6,3,True,2025-02-01,2025-07-01,X2: The Threat,game,False,0.0,"3 Dec, 2003",False,Egosoft,Egosoft,Strategy,Strategy,"Space, Strategy, Simulation, Sci-fi, Singleplayer, Open World, Economy, Space Sim, Sandbox, Trading, Action, Flight, Exploration",True,False,False,₪18.50,₪18.50,0.0,72.0,421.0,0.0,"English, French, German, Italian, Spanish - Spain, Czech, Polish, Russian","OS *:Windows 10 / 8 / 7 / Vista / XP / 2000 / ME / 98SEProcessor:Pentium III 800MHz or same gradeMemory:256MB RAMGraphics:32MB 3D card compatible with Direct X 8.1DirectX®:8.1Hard Drive:1200MB available spaceSound:*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:45:23.442484,success
2810,X3: Reunion,Dead,1,10.865,6,3,True,2025-02-01,2025-07-01,X3: Reunion,game,False,0.0,"3 Nov, 2005",False,Egosoft,Egosoft,Strategy,Strategy,"Space, Simulation, Strategy, Space Sim, Sci-fi, Sandbox, Economy, Singleplayer, Open World, Flight, Trading, Action, Exploration, 4X",True,True,True,₪36.95,₪36.95,0.0,71.0,551.0,0.0,"English, French, German, Spanish - Spain, Italian, Russian, Simplified Chinese, Traditional Chinese, Czech, Polish","OS *:Windows 10 / 8 / 7 / Vista / XP / 2000 / ME / 98SEProcessor:Pentium IV 1.7GHz or same gradeMemory:512MB RAMGraphics:128MB 3D card compatible with Direct X 9DirectX®:9Hard Drive:4.5GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,1.0,2025-08-24T19:45:26.076025,success
2820,X3: Terran Conflict,Dead,1,46.48,6,3,True,2025-02-01,2025-07-01,X3: Terran Conflict,game,False,0.0,"16 Oct, 2008",False,Egosoft,Egosoft,"Action, Simulation, Strategy","Action, Simulation, Strategy","Space, Simulation, Sandbox, Sci-fi, Strategy, Space Sim, Open World, Trading, Singleplayer, Economy, Action, Capitalism, Flight, Great Soundtrack, Exploration, Moddable, 4X, Atmospheric, Management, First-Person",True,True,True,₪58.95,₪58.95,0.0,73.0,1074.0,33.0,"English, French, German, Italian, Russian, Polish, Simplified Chinese, Traditional Chinese, Czech, Spanish - Spain, Japanese","Minimum:OS *:Windows 10 / 8 / 7 / Vista SP1 / XP SP2Processor:Pentium® IV or AMD® equivalent at 2.0 GHzMemory:1 GB RAMGraphics:256 MB 3D DirectX 9 Compatible video card (not onboard) with Pixel Shader 1.1 supportHard Drive:10GB of free spaceSound:Soundcard (Surround Sound support recommended)Recommended:OS *:Windows 10 / 8 / 7 / Vista SP1Processor:Intel® Core™ 2 Duo or AMD® equivalent at 2.0 GHzMemory:3 GB RAMGraphics:256 MB 3D DirectX 9 Compatible video card (not onboard) with Pixel Shader 3.0 supportHard Drive:10GB of free spaceSound:Soundcard (Surround Sound support recommended)*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,5.0,2025-08-24T19:45:28.770038,success
2840,X: Beyond the Frontier,Dead,1,3.11,6,3,True,2025-02-01,2025-07-01,X: Beyond the Frontier,game,False,0.0,"1 Jul, 1999",False,Egosoft,Egosoft,"Simulation, Strategy","Simulation, Strategy","Simulation, Space, Strategy, Sci-fi, Singleplayer, Space Sim, Trading, Economy, Sandbox, Action, Open World, Flight, Exploration, Adventure",True,False,False,₪18.50,₪18.50,0.0,67.0,275.0,0.0,"English, German",Minimum:OS:Windows 95 or higherProcessor:Pentium II 200 MHzMemory:32 MB RAMGraphics:4 MB DirectX-compliant video cardDirectX®:DirectX 7.0 or higherHard Drive:360 MB hard-disk spaceSound:DirectX-compliant sound card,,False,0.0,2025-08-24T19:45:39.341881,success
2870,X Rebirth,Dead,1,12.315,6,3,True,2025-02-01,2025-07-01,X Rebirth,game,False,0.0,"15 Nov, 2013",False,Egosoft,Egosoft,"Action, Simulation","Action, Simulation","Simulation, Space, Sci-fi, Action, Space Sim, Sandbox, Singleplayer, Open World, Economy, Trading, Strategy, Exploration, Moddable, Atmospheric, Adventure, Great Soundtrack, Management, First-Person, Shooter, Flight",True,True,True,₪110.95,₪110.95,0.0,33.0,3384.0,69.0,"English, German, Italian, Russian, Simplified Chinese, Traditional Chinese, French, Korean","Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 (64-bit) or higherProcessor:Intel i-Series at 2GHz or AMD equivalentMemory:4 GB RAMGraphics:Nvidia GT400 series with 512MB RAM or better, ATI 4870HD with 512MB RAM or betterDirectX:Version 9.0cStorage:8 GB available spaceSound Card:DirectX 9.0c Compatible Sound CardRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 (64-bit) or higherProcessor:Intel i5 (Quad) or i7 at 2.5GHz or AMD equivalentMemory:8 GB RAMGraphics:Nvidia GT500 series with 1GB RAM or better, ATI 5870HD with 1GB RAM or betterDirectX:Version 9.0cStorage:12 GB available spaceSound Card:DirectX 9.0c Compatible Sound Card",Full Xbox Controller Support,True,7.0,2025-08-24T19:45:48.334541,success
2900,688(I) Hunter/Killer,Dead,1,2.745,6,3,True,2025-02-01,2025-07-01,688(I) Hunter/Killer,game,False,0.0,"4 Jul, 1997",False,Sonalysts,Strategy First,Strategy,Strategy,"Strategy, Naval Combat, Simulation, Submarine, Naval, Military",True,False,False,₪36.95,₪36.95,0.0,,198.0,0.0,English,"Recommended:Windows 2000/XP, Pentium III, 256MB RAM, 1.5G Hard drive space, 32MB video card (Nvidia Geforce or ATI Radeon) DirectX 8.1 compatible sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:45:51.055237,success
2910,Fleet Command,Dead,1,8.915,6,3,True,2025-02-01,2025-07-01,Fleet Command,game,False,0.0,"15 May, 1999",False,Sonalysts,Strategy First,Strategy,Strategy,"Wargame, RTS, Naval Combat, Strategy, Military, Naval, Flight, Submarine, War, 3D, Real-Time, Underwater, Simulation",True,False,False,₪46.19,₪46.19,0.0,,441.0,0.0,English,"Recommended:Windows 2000/XP, Pentium III, 256MB RAM, 1.5G Hard drive space, 32MB video card (Nvidia Geforce or ATI Radeon) DirectX 8.1 compatible sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:45:54.179508,success
2920,Sub Command,Dead,1,2.145,6,3,True,2024-08-01,2025-06-01,Sub Command,game,False,0.0,"1 Oct, 2001",False,Sonalysts,,Strategy,Strategy,"Strategy, Simulation, Naval Combat, Submarine, Naval, Military, Underwater, Exploration, Wargame, Realistic, Cold War, Old School, Retro, War, Physics, Multiplayer, Singleplayer, Difficult, Indie, Real-Time",True,False,False,₪46.19,₪46.19,0.0,84.0,129.0,0.0,English,"Recommended:Windows 2000/XP, Pentium III, 256MB RAM, 1.5G Hard drive space, 32MB video card (Nvidia Geforce or ATI Radeon) DirectX 8.1 compatible sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:45:57.155313,success
3020,Call of Juarez,Dead,1,10.345,6,3,True,2025-02-01,2025-07-01,Call of Juarez,game,False,18.0,"12 Jun, 2007",False,Techland,Techland Publishing,Action,Action,"Western, Action, FPS, Shooter, Singleplayer, Adventure, First-Person, Atmospheric, Multiplayer, Violent, Stealth, Story Rich, Gore, Classic, Open World, Great Soundtrack, Bullet Time",True,False,False,₪39.00,₪7.80,80.0,72.0,40.0,11.0,"English, French, German, Spanish - Spain, Russian","Windows® 2000/XP (only), 2.2 GHz Pentium® 4, AMD Athlon™ 2400+, or 2.4 GHz Celeron or better (3 GHz Pentium 4, AMD Athlon 3000+, or 3 GHz Celeron or better recommended), 512 MB RAM (1 GB recommended), nVidia: GF6600, ATI: Radeon 9800 or better video card*, DirectX 9-compliant sound device, DirectX 9.0c or higher, 2 GB Hard Drive Space, Windows-compliant mouse and keyboard*Supported Video Cards at Time of Release:nVidia GeForce 6600, 6800, 7600, 7800, 7900 ATI Radeon: 9800, X800, X1300, X1600, X1800. X1900*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:46:18.895849,success
